date,open,high,low,close,volume,amount,turn,pctChg,tradestatus,isST
2014-07-09,4762.0820,4765.1400,4704.5530,4706.4820,4326860800,39370375424.0000,0.002426,-1.255270,1,0
2014-07-10,4701.2710,4712.4350,4684.5180,4692.3100,3707932000,33923848960.0000,0.002079,-0.301114,1,0
2014-07-11,4673.2710,4717.0120,4670.5890,4702.0670,4268637696,36928893696.0000,0.002393,0.207932,1,0
2014-07-14,4705.0830,4752.5040,4695.8130,4751.8940,4536804096,40418989056.0000,0.002544,1.059686,1,0
2014-07-15,4747.4580,4762.3350,4736.4290,4758.7260,5001777920,42642843136.0000,0.002804,0.143775,1,0
2014-07-16,4752.3810,4776.0080,4739.7540,4750.6630,5511836928,40461165312.0000,0.003088,-0.169436,1,0
2014-07-17,4738.5380,4738.9610,4699.5030,4718.4480,3878153408,31098548736.0000,0.002171,-0.678113,1,0
2014-07-18,4696.9190,4757.1590,4692.1660,4731.2600,4523491328,37446446336.0000,0.002532,0.271520,1,0
2014-07-21,4731.3460,4746.5970,4719.4210,4735.9590,3711826304,32034183168.0000,0.002078,0.099323,1,0
2014-07-22,4726.6000,4803.0290,4726.0830,4789.6710,5391988480,45815127040.0000,0.003019,1.134130,1,0
2014-07-23,4787.4770,4835.1340,4786.5550,4809.3150,5946332416,48976711424.0000,0.003329,0.410133,1,0
2014-07-24,4815.6110,4912.9190,4815.6110,4905.3700,8339951872,70000799744.0000,0.004669,1.997274,1,0
2014-07-25,4918.2420,4955.8120,4906.6530,4954.0480,6511832064,55122409472.0000,0.003646,0.992336,1,0
2014-07-28,4981.4160,5119.1190,4981.4160,5100.2380,12713021696,102445019136.0000,0.007117,2.950919,1,0
2014-07-29,5105.4550,5142.1170,5081.7080,5115.4750,9418728192,78106472448.0000,0.005273,0.298757,1,0
2014-07-30,5097.7140,5132.3270,5080.8410,5091.9000,8831732480,74230235136.0000,0.004944,-0.460860,1,0
2014-07-31,5093.6800,5156.7310,5080.1070,5155.0570,7878173952,65452797184.0000,0.004411,1.240347,1,0
2014-08-01,5136.1130,5201.4160,5105.2670,5107.0930,8497388288,71171420160.0000,0.004757,-0.930433,1,0
2014-08-04,5124.1540,5216.2150,5114.0680,5216.0600,8188603648,69165125632.0000,0.004584,2.133646,1,0
2014-08-05,5219.3720,5224.3090,5160.8530,5194.4190,7702151424,67255771136.0000,0.004312,-0.414894,1,0
2014-08-06,5169.5410,5191.8930,5113.2180,5171.1410,7704160512,65960841984.0000,0.004313,-0.448132,1,0
2014-08-07,5171.9670,5183.0600,5087.4360,5091.3460,7888902656,64897741056.0000,0.004417,-1.543081,1,0
